TextId	Group	Index	Bank	Pointer	StartBit	EndBit	Symbols	Text
030C	18	0C	00	B2D2	9072	9187	25 16 0F 18 0B 00 21 19 15 0F 00 1F 1A 00 13 18 00 0C 0F 0E 78 44	Alena woke up in bed.<44>
030D	18	0D	00	B2D2	9187	9436	27 1C 13 1D 1E 19 71 69 34 1C 13 18 0D 0F 1D 1D 6E 00 3D 19 1F 6B 1C 0F 00 0B 21 0B 15 0F 6E 00 2C 19 21 00 0B 1C 0F 00 23 19 1F 6D 6A 44	Cristo:'Princess! You're awake! How are you?'<44>
030E	18	0E	00	B2D2	9436	9634	26 1C 0F 23 71 69 2D 6B 17 00 1D 19 00 1D 19 1C 1C 23 00 23 19 1F 00 0E 13 0E 18 6B 1E 00 21 13 18 72 6C 44	Brey:'I'm so sorry you didn't win....'<44>
030F	18	0F	00	B2D2	9634	9959	27 1C 13 1D 1E 19 71 69 38 12 0F 23 00 1D 0B 23 00 23 19 1F 00 0D 0B 18 00 1F 1D 0F 00 31 0F 0E 13 0D 0B 16 00 2C 0F 1C 0C 1D 00 0F 20 0F 18 00 0E 1F 1C 13 18 11 00 0C 0B 1E 1E 16 0F 1D 72 6C 44	Cristo:'They say you can use Medical Herbs even during battles....'<44>
0310	18	10	00	B2D2	9959	10298	26 1C 0F 23 71 69 2D 18 00 0B 18 23 00 0D 0B 1D 0F 77 23 19 1F 00 17 1F 1D 1E 00 0C 0F 0D 19 17 0F 00 1D 1E 1C 19 18 11 0F 1C 78 37 12 0B 16 16 00 21 0F 00 11 19 77 34 1C 13 18 0D 0F 1D 1D 6D 6A 44	Brey:'In any case,you must become stronger.Shall we go,Princess?'<44>
0311	18	11	00	B2D2	10298	11389	38 12 0F 00 1D 1E 19 1C 23 00 23 19 1F 6B 1C 0F 00 0B 0C 19 1F 1E 00 1E 19 00 21 13 1E 18 0F 1D 1D 00 13 1D 00 0B 0C 19 1F 1E 00 1E 21 19 00 0C 0F 0B 1F 1E 13 10 1F 16 00 1D 13 1D 1E 0F 1C 1D 00 21 12 19 00 1E 1C 0B 20 0F 16 77 1D 0F 0F 15 13 18 11 00 1E 19 00 0B 20 0F 18 11 0F 00 1E 12 0F 13 1C 00 10 0B 1E 12 0F 1C 78 44 31 0B 1C 0B 77 1E 12 0F 00 19 16 0E 0F 1C 00 1D 13 1D 1E 0F 1C 77 13 1D 00 0B 00 0E 0B 18 0D 0F 1C 78 32 0B 1C 0B 77 1E 12 0F 00 23 19 1F 18 11 0F 1C 00 19 18 0F 77 13 1D 00 0B 00 10 19 1C 1E 1F 18 0F 1E 0F 16 16 0F 1C 78 44 38 12 0F 00 1D 1E 19 1C 23 00 0C 0F 11 13 18 1D 00 13 18 00 31 19 18 0C 0B 1C 0B 0C 0B 77 0B 00 1E 19 21 18 00 19 10 00 1D 19 18 11 00 0B 18 0E 00 0E 0B 18 0D 0F 78 44	The story you're about to witness is about two beautiful sisters who travel,seeking to avenge their father.<44>Mara,the older sister,is a dancer.Nara,the younger one,is a fortuneteller.<44>The story begins in Monbaraba,a town of song and dance.<44>
0312	18	12	00	B2D2	11389	11687	69 31 0B 1C 0B 6E 00 3D 19 1F 6B 1C 0F 00 1E 12 0F 00 0C 0F 1D 1E 6E 6A 43 69 3D 0B 12 19 19 6E 6A 43 69 2D 00 16 19 20 0F 00 23 19 1F 77 31 0B 1C 0B 6E 6A	'Mara! You're the best!'<43>'Yahoo!'<43>'I love you,Mara!'
0313	18	13	00	B2D2	11687	12793	32 0B 1C 0B 71 69 2B 19 19 0E 00 1A 0F 1C 10 19 1C 17 0B 18 0D 0F 77 1D 13 1D 78 28 13 0E 00 23 19 1F 00 1D 0F 0F 00 12 13 17 6D 6A 44 31 0B 1C 0B 71 69 32 19 78 2D 00 0E 13 0E 18 6B 1E 00 1D 0F 0F 00 0B 00 0D 1F 1E 0F 00 11 1F 23 00 13 18 00 1E 12 0F 00 0B 1F 0E 13 0F 18 0D 0F 00 1E 19 0E 0B 23 00 0F 13 1E 12 0F 1C 6C 44 32 0B 1C 0B 71 69 32 19 77 2D 00 17 0F 0B 18 00 12 13 17 78 33 1F 1C 00 1D 21 19 1C 18 00 0F 18 0F 17 23 77 26 0B 16 24 0B 0D 15 6E 6A 44 31 0B 1C 0B 71 69 33 12 77 1C 13 11 12 1E 78 32 19 77 2D 00 0E 13 0E 18 6B 1E 00 1D 0F 0F 00 12 13 17 00 0F 13 1E 12 0F 1C 6C 44 32 0B 1C 0B 71 69 2D 00 1D 0F 0F 72 6C	Nara:'Good performance,sis.Did you see him?'<44>Mara:'No.I didn't see a cute guy in the audience today either.'<44>Nara:'No,I mean him.Our sworn enemy,Balzack!'<44>Mara:'Oh,right.No,I didn't see him either.'<44>Nara:'I see....'
0314	18	14	00	B2D2	12793	13579	31 0B 1D 1E 0F 1C 71 69 28 19 18 6B 1E 00 0C 0F 00 1D 19 00 0E 13 1D 0D 19 1F 1C 0B 11 0F 0E 78 2D 10 00 23 19 1F 00 0D 19 18 1E 13 18 1F 0F 00 1E 1C 0B 20 0F 16 13 18 11 77 1D 19 17 0F 0E 0B 23 00 23 19 1F 6B 16 16 00 10 13 18 0E 00 12 13 17 6C 44 31 0B 1D 1E 0F 1C 71 69 2C 0F 1C 0F 77 2D 6B 16 16 00 1A 0B 23 00 23 19 1F 00 1F 1A 00 1E 12 1C 19 1F 11 12 00 1E 19 0E 0B 23 78 38 12 0B 18 15 1D 00 10 19 1C 00 1A 0F 1C 10 19 1C 17 13 18 11 00 10 19 1C 00 1F 1D 6C 44	Master:'Don't be so discouraged.If you continue traveling,someday you'll find him.'<44>Master:'Here,I'll pay you up through today.Thanks for performing for us.'<44>
0315	18	15	00	B2D2	13579	14652	31 0B 1C 0B 00 0B 18 0E 00 32 0B 1C 0B 00 1C 0F 0D 0F 13 20 0F 00 02 01 01 00 11 19 16 0E 00 1A 13 0F 0D 0F 1D 6E 44 31 0B 1D 1E 0F 1C 71 69 3D 19 1F 6B 1C 0F 00 1D 19 00 1A 19 1A 1F 16 0B 1C 78 2D 00 21 0B 18 1E 00 23 19 1F 00 1E 19 00 1D 1E 0B 23 00 16 19 18 11 0F 1C 77 0C 1F 1E 00 2D 00 0E 19 18 6B 1E 00 21 0B 18 1E 00 1E 19 00 13 18 1E 0F 1C 10 0F 1C 0F 00 21 13 1E 12 00 23 19 1F 1C 00 1A 1F 1C 1D 1F 13 1E 00 19 10 00 1C 0F 20 0F 18 11 0F 6C 44 31 0B 1D 1E 0F 1C 71 69 36 0F 1D 1E 00 21 0F 16 16 00 1E 19 18 13 11 12 1E 00 0B 18 0E 00 16 0F 0B 20 0F 00 13 18 00 1E 12 0F 00 17 19 1C 18 13 18 11 78 2C 0B 20 0F 00 0B 00 1D 0B 10 0F 00 14 19 1F 1C 18 0F 23 6C	Mara and Nara receive 100 gold pieces!<44>Master:'You're so popular.I want you to stay longer,but I don't want to interfere with your pursuit of revenge.'<44>Master:'Rest well tonight and leave in the morning.Have a safe journey.'
0316	18	16	00	B2D2	14652	14883	32 0B 1C 0B 71 69 2B 19 19 0E 00 17 19 1C 18 13 18 11 77 1D 13 1D 78 37 12 0B 16 16 00 21 0F 00 16 0F 0B 20 0F 00 18 19 21 6D 6A	Nara:'Good morning,sis.Shall we leave now?'
0317	18	17	00	B2D2	14883	15213	69 49 77 23 19 1F 6B 16 16 00 18 0F 0F 0E 00 47 00 17 19 1C 0F 00 29 22 1A 0F 1C 13 0F 18 0D 0F 00 34 19 13 18 1E 4C 00 1E 19 00 1C 0F 0B 0D 12 00 1E 12 0F 00 18 0F 22 1E 00 16 0F 20 0F 16 6C 44	'<49>,you'll need <47> more Experience Point<4C> to reach the next level.'<44>
0318	18	18	00	B2D2	15213	15349	69 2D 00 21 13 1D 12 00 23 19 1F 00 0B 00 1D 0B 10 0F 00 14 19 1F 1C 18 0F 23 6C	'I wish you a safe journey.'
0319	18	19	00	B2D2	15349	15497	38 12 0F 00 0F 10 10 0F 0D 1E 00 19 10 00 36 0F 1A 0F 16 00 21 0F 0B 1C 1D 00 19 10 10 78	The effect of Repel wears off.
031A	18	1A	00	B2D2	15497	15690	38 12 0F 00 0F 10 10 0F 0D 1E 00 19 10 00 1E 12 0F 00 2A 0B 13 1C 23 00 3B 0B 1E 0F 1C 00 21 0F 0B 1C 1D 00 19 10 10 78	The effect of the Fairy Water wears off.
031B	18	1B	00	B2D2	15690	16042	49 00 16 19 19 15 1D 00 0B 1E 00 1E 12 0F 00 1D 13 11 18 00 1A 19 1D 1E 78 44 26 1F 1E 00 13 1E 6B 1D 00 1E 12 0F 00 21 1C 19 18 11 00 1D 13 0E 0F 78 43 27 0B 18 6B 1E 00 1C 0F 0B 0E 00 1E 12 0F 00 17 0F 1D 1D 0B 11 0F 78	<49> looks at the sign post.<44>But it's the wrong side.<43>Can't read the message.
031C	18	1C	00	B2D2	16042	16902	38 12 13 1D 00 13 1D 00 30 0B 15 0B 18 0B 0C 0B 77 0B 00 1D 17 0B 16 16 00 1E 19 21 18 00 10 0B 1C 00 18 19 1C 1E 12 00 19 10 00 29 18 0E 19 1C 78 44 25 00 17 0B 18 00 18 0B 17 0F 0E 00 38 0B 16 19 19 18 00 16 13 20 0F 1D 00 13 18 00 1E 12 13 1D 00 1E 19 21 18 78 44 2C 0F 00 21 19 1C 15 1D 00 10 19 1C 00 1D 19 17 0F 19 18 0F 00 18 19 21 77 0C 1F 1E 00 12 13 1D 00 0E 1C 0F 0B 17 00 13 1D 00 1E 19 00 0C 0F 0D 19 17 0F 00 1E 12 0F 00 21 19 1C 16 0E 6B 1D 00 11 1C 0F 0B 1E 0F 1D 1E 00 0B 1C 17 1D 00 17 0F 1C 0D 12 0B 18 1E 00 1D 19 17 0F 0E 0B 23 78 44	This is Lakanaba,a small town far north of Endor.<44>A man named Taloon lives in this town.<44>He works for someone now,but his dream is to become the world's greatest arms merchant someday.<44>
031D	18	1D	00	B2D2	16902	17398	69 37 1E 0B 18 0E 00 1E 12 0F 1C 0F 78 27 1F 1D 1E 19 17 0F 1C 1D 00 21 13 16 16 00 0D 19 17 0F 00 1E 19 00 23 19 1F 6C 4F 2D 6B 16 16 00 1A 0B 23 00 23 19 1F 00 19 18 00 0D 19 17 17 13 1D 1D 13 19 18 00 1D 19 00 21 19 1C 15 00 12 0B 1C 0E 6C 4F 2D 6B 16 16 00 0C 0F 00 0E 19 21 18 1D 1E 0B 13 1C 1D 6C	'Stand there.Customers will come to you.'<4F>I'll pay you on commission so work hard.'<4F>I'll be downstairs.'
031E	18	1E	00	B2D2	17398	17876	32 0F 1E 0B 71 69 3B 0B 15 0F 00 1F 1A 78 3D 19 1F 00 17 1F 1D 1E 00 11 19 00 1E 19 00 1E 12 0F 00 1D 12 19 1A 00 1D 19 19 18 00 19 1C 00 1E 12 0F 00 0C 19 1D 1D 00 21 13 16 16 00 1D 0D 19 16 0E 00 23 19 1F 00 0B 11 0B 13 18 6C 44 32 0F 1E 0B 71 69 28 0B 1C 16 13 18 11 6E 6A 43 4B	Neta:'Wake up.You must go to the shop soon or the boss will scold you again.'<44>Neta:'Darling!'<43><4B>
031F	18	1F	00	B2D2	17876	18476	32 0F 1E 0B 71 69 3D 19 1F 6B 1C 0F 00 1F 1A 00 0B 1E 00 16 0B 1D 1E 78 2C 0F 1C 0F 6B 1D 00 23 19 1F 1C 00 16 1F 18 0D 12 6C 44 32 0F 1E 0B 71 69 2B 19 00 19 1F 1E 00 0B 18 0E 00 12 0F 0B 0E 00 21 0F 1D 1E 78 28 19 18 6B 1E 00 0C 0F 00 0B 00 1D 16 0F 0F 1A 23 6F 12 0F 0B 0E 77 33 2F 6D 00 2C 0B 20 0F 00 0B 00 18 13 0D 0F 00 0E 0B 23 6C 43 4B	Neta:'You're up at last.Here's your lunch.'<44>Neta:'Go out and head west.Don't be a sleepy-head,OK? Have a nice day.'<43><4B>
0320	19	00	00	BBD8	0	938	69 2D 00 0D 0B 18 6B 1E 00 0C 0F 16 13 0F 20 0F 00 2D 00 16 19 1D 1E 72 6C 4F 2D 6B 17 00 1D 1F 1C 0F 00 19 1E 12 0F 1C 00 17 19 18 1D 1E 0F 1C 1D 00 21 13 16 16 00 1D 0F 0F 15 00 19 1F 1E 00 0B 18 0E 00 0E 0F 1D 1E 1C 19 23 00 1E 12 0F 00 2C 0F 1C 19 72 6C 4F 25 16 16 00 17 0B 18 15 13 18 0E 00 21 13 16 16 00 0F 20 0F 18 1E 1F 0B 16 16 23 00 0C 0F 00 19 10 10 0F 1C 0F 0E 00 1F 1A 00 1E 19 00 1E 12 0F 00 36 1F 16 0F 1C 00 19 10 00 29 20 13 16 78 2D 6B 16 16 00 1D 0F 0F 00 23 19 1F 00 13 18 00 1E 12 0F 00 29 20 13 16 00 3B 19 1C 16 0E 72 78 4B 2B 0B 1D 1A 6E 6A 43 4B	'I can't believe I lost....'<4F>I'm sure other monsters will seek out and destroy the Hero....'<4F>All mankind will eventually be offered up to the Ruler of Evil.I'll see you in the Evil World....<4B>Gasp!'<43><4B>
0321	19	01	00	BBD8	938	1419	69 2C 1F 1C 1C 0B 23 6E 00 38 12 0B 18 15 00 23 19 1F 77 1D 13 1C 6E 6A 4F 3B 0F 00 0D 0B 18 00 11 19 00 12 19 17 0F 77 1C 13 11 12 1E 6D 00 2D 00 12 0F 0B 1C 0E 00 23 19 1F 00 0D 0B 18 00 11 19 00 12 19 17 0F 00 13 10 00 23 19 1F 00 14 1F 17 1A 00 10 1C 19 17 00 1E 12 0F 00 1E 19 1A 6C	'Hurray! Thank you,sir!'<4F>We can go home,right? I heard you can go home if you jump from the top.'
0322	19	02	00	BBD8	1419	1600	69 33 12 6E 00 2D 6B 17 00 11 16 0B 0E 00 23 19 1F 6B 1C 0F 00 0C 0B 0D 15 00 1D 0B 10 0F 16 23 6C	'Oh! I'm glad you're back safely.'
0323	19	03	00	BBD8	1600	1953	69 28 19 18 6B 1E 00 1D 1E 0B 18 0E 00 1E 12 0F 1C 0F 78 27 19 17 0F 00 0B 1C 19 1F 18 0E 00 12 0F 1C 0F 6C 4F 33 1C 00 0B 1C 0F 00 23 19 1F 00 12 0F 1C 0F 00 0B 1D 00 0B 00 0D 1F 1D 1E 19 17 0F 1C 00 1E 19 0E 0B 23 6D 6A	'Don't stand there.Come around here.'<4F>Or are you here as a customer today?'
0324	19	04	00	BBD8	1953	2024	69 33 12 77 2D 00 1D 0F 0F 6C 44	'Oh,I see.'<44>
0325	19	05	00	BBD8	2024	2217	69 2D 10 00 1E 12 0B 1E 6B 1D 00 1E 12 0F 00 0D 0B 1D 0F 77 0D 19 17 0F 00 12 0F 1C 0F 00 1B 1F 13 0D 15 16 23 6C	'If that's the case,come here quickly.'
0326	19	06	00	BBD8	2217	2496	69 2D 6B 20 0F 00 0C 0F 0F 18 00 21 0B 13 1E 13 18 11 00 10 19 1C 00 23 19 1F 78 3D 19 1F 6B 20 0F 00 0D 19 17 0F 00 1E 19 00 21 19 1C 15 77 1C 13 11 12 1E 6D 6A	'I've been waiting for you.You've come to work,right?'
0327	19	07	00	BBD8	2496	2629	50 00 21 0B 1D 00 0D 0B 1C 1C 13 0F 0E 00 1E 19 00 1E 12 0F 00 21 0B 11 19 18 78	<50> was carried to the wagon.
0328	19	08	00	BBD8	2629	3173	69 2D 00 1D 0F 0F 78 2D 00 15 18 19 21 00 23 19 1F 00 21 0B 18 1E 00 1E 19 00 1E 1C 23 00 17 0B 18 23 00 1E 12 13 18 11 1D 6C 4F 32 19 00 1A 1C 19 0C 16 0F 17 78 28 19 00 21 12 0B 1E 00 23 19 1F 00 21 0B 18 1E 78 2D 10 00 23 19 1F 00 21 0B 18 1E 00 1E 19 00 21 19 1C 15 00 12 0F 1C 0F 00 0B 11 0B 13 18 77 0D 19 17 0F 00 0C 0B 0D 15 6C	'I see.I know you want to try many things.'<4F>No problem.Do what you want.If you want to work here again,come back.'
0329	19	09	00	BBD8	3173	3296	69 2D 1D 00 1E 12 13 1D 00 0B 00 21 0F 0B 1A 19 18 00 1D 12 19 1A 6D 6A	'Is this a weapon shop?'
032A	19	0A	00	BBD8	3296	3438	69 32 19 6D 00 37 19 1C 1C 23 00 2D 00 0C 19 1E 12 0F 1C 0F 0E 00 23 19 1F 6C	'No? Sorry I bothered you.'
032B	19	0B	00	BBD8	3438	3605	69 27 0B 18 00 23 19 1F 00 1D 12 19 21 00 17 0F 00 1E 12 13 18 11 1D 00 10 19 1C 00 1D 0B 16 0F 6D 6A	'Can you show me things for sale?'
032C	19	0C	00	BBD8	3605	3759	69 3B 12 0B 1E 00 0B 1C 0F 00 23 19 1F 6D 00 37 12 19 21 00 1E 12 0F 17 00 1E 19 00 17 0F 6C	'What are you? Show them to me.'
032D	19	0D	00	BBD8	3759	4035	69 2D 6B 16 16 00 1E 0B 15 0F 00 1E 12 0F 00 48 78 38 12 0F 00 1A 1C 13 0D 0F 00 13 1D 00 47 00 11 19 16 0E 00 1A 13 0F 0D 0F 4C 77 1C 13 11 12 1E 6D 6A	'I'll take the <48>.The price is <47> gold piece<4C>,right?'
032E	19	0E	00	BBD8	4035	4230	69 3D 19 1F 00 16 13 15 0F 00 15 13 0E 0E 13 18 11 00 1A 0F 19 1A 16 0F 77 0E 19 18 6B 1E 00 23 19 1F 6D 6A	'You like kidding people,don't you?'
032F	19	0F	00	BBD8	4230	4470	69 2D 00 17 0B 0E 0F 00 0B 00 11 19 19 0E 00 1A 1F 1C 0D 12 0B 1D 0F 78 38 12 0B 18 15 1D 77 2D 6B 16 16 00 0D 19 17 0F 00 0B 11 0B 13 18 6C	'I made a good purchase.Thanks,I'll come again.'
0330	19	10	00	BBD8	4470	4853	69 3D 19 1F 6B 16 16 00 11 13 20 0F 00 17 0F 00 0B 00 0E 13 1D 0D 19 1F 18 1E 6E 6D 00 2C 19 21 00 17 1F 0D 12 00 13 1D 00 1E 12 0F 00 48 6D 00 2C 19 21 00 0B 0C 19 1F 1E 00 47 00 11 19 16 0E 00 1A 13 0F 0D 0F 4C 6D 6A	'You'll give me a discount!? How much is the <48>? How about <47> gold piece<4C>?'
0331	19	11	00	BBD8	4853	5202	69 3B 12 0B 1E 6D 00 3D 19 1F 00 1C 0B 13 1D 0F 0E 00 1E 12 0F 00 1A 1C 13 0D 0F 6D 00 38 12 0F 00 48 00 13 1D 00 47 00 11 19 16 0E 00 1A 13 0F 0D 0F 4C 00 1D 1E 0B 1C 1E 13 18 11 00 1E 19 0E 0B 23 6D 6A	'What? You raised the price? The <48> is <47> gold piece<4C> starting today?'
0332	19	12	00	BBD8	5202	5423	69 2D 6B 20 0F 00 18 19 00 0D 12 19 13 0D 0F 78 2D 6B 16 16 00 1A 0B 23 00 13 1E 78 38 12 0B 18 15 1D 00 0B 00 16 19 1E 6E 6A	'I've no choice.I'll pay it.Thanks a lot!'
0333	19	13	00	BBD8	5423	5631	69 2D 10 00 1E 12 0B 1E 6B 1D 00 1E 12 0F 00 0D 0B 1D 0F 77 2D 00 21 19 18 6B 1E 00 0C 1F 23 00 13 1E 78 26 23 0F 6E 6A	'If that's the case,I won't buy it.Bye!'
0334	19	14	00	BBD8	5631	5913	69 2C 1F 12 6D 00 3D 19 1F 00 0E 19 18 6B 1E 00 1D 0F 0F 17 00 1E 19 00 12 0B 20 0F 00 0C 1C 19 1F 11 12 1E 00 0B 18 23 1E 12 13 18 11 00 0C 0B 0D 15 00 1E 19 0E 0B 23 6C	'Huh? You don't seem to have brought anything back today.'
0335	19	15	00	BBD8	5913	6232	69 33 19 1A 1D 77 2D 00 0E 19 18 6B 1E 00 12 0B 20 0F 00 0F 18 19 1F 11 12 00 17 19 18 0F 23 00 10 19 1C 00 1E 12 0B 1E 6C 4F 37 19 1C 1C 23 77 2D 6B 16 16 00 0C 0F 00 0C 0B 0D 15 6C	'Oops,I don't have enough money for that.'<4F>Sorry,I'll be back.'
0336	19	16	00	BBD8	6232	6639	69 29 22 0D 1F 1D 0F 00 17 0F 77 0C 1F 1E 00 2D 00 12 0B 20 0F 00 1E 19 19 00 17 0B 18 23 00 1E 12 13 18 11 1D 6C 4F 2D 6B 16 16 00 1D 0F 16 16 00 19 1C 00 0E 13 1D 0D 0B 1C 0E 00 1E 12 0F 17 00 1D 19 17 0F 21 12 0F 1C 0F 78 37 0F 0F 00 23 19 1F 6C	'Excuse me,but I have too many things.'<4F>I'll sell or discard them somewhere.See you.'
0337	19	17	00	BBD8	6639	6962	69 2C 17 17 72 2D 00 0D 0B 18 6B 1E 00 0C 0F 00 0F 1B 1F 13 1A 1A 0F 0E 00 21 13 1E 12 00 1E 12 13 1D 78 27 0B 18 00 23 19 1F 00 1D 1E 13 16 16 00 1D 0F 16 16 00 13 1E 00 1E 19 00 17 0F 6D 6A	'Hmm...I can't be equipped with this.Can you still sell it to me?'
0338	19	18	00	BBD8	6962	7214	69 38 12 0B 18 15 1D 00 0B 00 16 19 1E 78 2D 6B 16 16 00 11 13 20 0F 00 1E 12 13 1D 00 1E 19 00 17 23 00 10 1C 13 0F 18 0E 78 26 23 0F 00 18 19 21 6C	'Thanks a lot.I'll give this to my friend.Bye now.'
0339	19	19	00	BBD8	7214	7389	69 2D 00 15 18 0F 21 00 13 1E 72 78 37 19 1C 1C 23 00 2D 00 0C 19 1E 12 0F 1C 0F 0E 00 23 19 1F 6C	'I knew it....Sorry I bothered you.'
033A	19	1A	00	BBD8	7389	7469	69 2F 13 2F 0F 0F 0F 6E 6A 43 4B	'KiKeee!'<43><4B>
033B	19	1B	00	BBD8	7469	7611	69 32 19 6D 00 37 19 1C 1C 23 00 2D 00 0C 19 1E 12 0F 1C 0F 0E 00 23 19 1F 6C	'No? Sorry I bothered you.'
033C	19	1C	00	BBD8	7611	7820	69 2D 00 12 0B 20 0F 00 0B 00 21 0F 0B 1A 19 18 00 1E 19 00 1D 0F 16 16 78 3B 13 16 16 00 23 19 1F 00 0C 1F 23 00 13 1E 6D 6A	'I have a weapon to sell.Will you buy it?'
033D	19	1D	00	BBD8	7820	7985	69 2D 00 1D 0F 0F 78 2D 6B 16 16 00 1E 1C 23 00 19 1E 12 0F 1C 00 1A 16 0B 0D 0F 1D 00 1E 12 0F 18 6C	'I see.I'll try other places then.'
033E	19	1E	00	BBD8	7985	8259	69 2D 1E 6B 1D 00 1E 12 0F 00 48 78 2C 19 21 00 0B 0C 19 1F 1E 00 1A 0B 23 13 18 11 00 47 00 11 19 16 0E 00 1A 13 0F 0D 0F 4C 00 10 19 1C 00 13 1E 6D 6A	'It's the <48>.How about paying <47> gold piece<4C> for it?'
033F	19	1F	00	BBD8	8259	8492	69 3D 19 1F 00 0E 19 18 6B 1E 00 21 0B 18 1E 00 13 1E 72 2D 00 1D 0F 0F 78 2D 6B 16 16 00 1E 1C 23 00 19 1E 12 0F 1C 00 1A 16 0B 0D 0F 1D 6C	'You don't want it...I see.I'll try other places.'
0340	1A	00	01	8026	0	296	69 3D 19 1F 00 12 0B 20 0F 00 0B 00 0D 1C 13 1E 13 0D 0B 16 00 0F 23 0F 6E 00 3D 19 1F 6B 16 16 00 0C 0F 00 0B 00 11 19 19 0E 00 17 0F 1C 0D 12 0B 18 1E 6E 00 38 12 0B 18 15 1D 6C	'You have a critical eye! You'll be a good merchant! Thanks.'
0341	1A	01	01	8026	296	993	69 2D 1E 6B 1D 00 11 0F 1E 1E 13 18 11 00 16 0B 1E 0F 78 30 0F 1E 6B 1D 00 0D 16 19 1D 0F 00 10 19 1C 00 1E 12 0F 00 0E 0B 23 78 38 12 0B 18 15 1D 00 10 19 1C 00 21 19 1C 15 13 18 11 6C 4F 2C 0F 1C 0F 00 0B 1C 0F 00 23 19 1F 1C 00 21 0B 11 0F 1D 00 10 19 1C 00 1E 19 0E 0B 23 6C 44 38 0B 16 19 19 18 00 1C 0F 0D 0F 13 20 0F 1D 00 47 00 11 19 16 0E 00 1A 13 0F 0D 0F 4C 6E 4F 37 0F 0F 00 23 19 1F 00 1E 19 17 19 1C 1C 19 21 6C	'It's getting late.Let's close for the day.Thanks for working.'<4F>Here are your wages for today.'<44>Taloon receives <47> gold piece<4C>!<4F>See you tomorrow.'
0342	1A	02	01	8026	993	1930	25 16 0F 22 71 69 72 1E 12 0F 00 1D 0F 0D 1C 0F 1E 00 1A 16 0B 23 11 1C 19 1F 18 0E 00 13 1D 00 05 00 1D 1E 0F 1A 1D 00 1E 19 00 1E 12 0F 00 1D 19 1F 1E 12 00 0B 18 0E 00 1E 12 0F 18 00 05 00 1D 1E 0F 1A 1D 00 1E 19 00 1E 12 0F 00 0F 0B 1D 1E 00 19 10 00 1E 12 0F 00 20 13 16 16 0B 11 0F 00 1D 13 11 18 1A 19 1D 1E 6C 44 25 16 0F 22 71 69 37 19 17 0F 1E 12 13 18 11 00 17 0B 23 00 0C 0F 00 1E 12 0F 1C 0F 78 3D 19 1F 6B 0E 00 0C 0F 1E 1E 0F 1C 00 0D 12 0F 0D 15 00 13 1E 00 19 1F 1E 6C 43 2A 16 19 1C 0B 71 69 26 0F 00 0D 0B 1C 0F 10 1F 16 77 37 19 16 0E 13 0F 1C 6C	Alex:'...the secret playground is 4 steps to the south and then 4 steps to the east of the village signpost.'<44>Alex:'Something may be there.You'd better check it out.'<43>Flora:'Be careful,Soldier.'
0343	1A	03	01	8026	1930	2510	69 36 0B 11 18 0B 1C 6E 00 3B 0F 16 0D 19 17 0F 00 0C 0B 0D 15 6E 6A 4F 3D 19 1F 00 17 1F 1D 1E 00 1E 0B 15 0F 00 1E 12 0F 00 0D 12 13 16 0E 1C 0F 18 00 1E 19 00 2D 24 17 13 1E 00 3A 13 16 16 0B 11 0F 6C 4F 2D 00 21 13 16 16 00 12 0F 0B 1C 00 23 19 1F 1C 00 1D 1E 19 1C 23 00 16 0B 1E 0F 1C 78 2B 19 00 18 19 21 77 36 0B 11 18 0B 1C 6C 44	'Ragnar! Welcome back!'<4F>You must take the children to Izmit Village.'<4F>I will hear your story later.Go now,Ragnar.'<44>
